x,y,z
200693.50,629865.50,29.47
200694.50,629865.50,28.68
200695.50,629865.50,28.17
200696.50,629865.50,28.83
200697.50,629865.50,29.38
200698.50,629865.50,29.45
200699.50,629865.50,28.99
200700.50,629865.50,29.37
200702.50,629865.50,30.23
200703.50,629865.50,30.86
200704.50,629865.50,31.12
200705.50,629865.50,31.22
200706.50,629865.50,28.34
200707.50,629865.50,28.44
200708.50,629865.50,28.44
200709.50,629865.50,28.50
200710.50,629865.50,28.53
200711.50,629865.50,28.53
200712.50,629865.50,28.43
200713.50,629865.50,28.58
200714.50,629865.50,28.50
200715.50,629865.50,28.49
200716.50,629865.50,28.55
200717.50,629865.50,28.53
200718.50,629865.50,28.32
200719.50,629865.50,28.56
200720.50,629865.50,28.58
200721.50,629865.50,28.59
200722.50,629865.50,28.55
200723.50,629865.50,28.53
200724.50,629865.50,28.65
200726.50,629865.50,41.08
200727.50,629865.50,41.05
200728.50,629865.50,41.81
200729.50,629865.50,41.96
200730.50,629865.50,28.99
200731.50,629865.50,43.49
200732.50,629865.50,44.08
200733.50,629865.50,44.74
200734.50,629865.50,45.39
200736.50,629865.50,46.91
200740.50,629865.50,48.84
200741.50,629865.50,48.16
200742.50,629865.50,47.93
200743.50,629865.50,46.87
200744.50,629865.50,46.53
200745.50,629865.50,45.59
200746.50,629865.50,45.27
200747.50,629865.50,44.46
200748.50,629865.50,43.86
200751.50,629865.50,41.82
200752.50,629865.50,41.29
200753.50,629865.50,29.24
200754.50,629865.50,29.26
200755.50,629865.50,29.26
200756.50,629865.50,29.15
200757.50,629865.50,29.55
200758.50,629865.50,29.59
200759.50,629865.50,29.81
200760.50,629865.50,29.80
200761.50,629865.50,29.88
200762.50,629865.50,29.82
200763.50,629865.50,29.89
200764.50,629865.50,29.83
200765.50,629865.50,29.76
200766.50,629865.50,29.80
200767.50,629865.50,29.72
200768.50,629865.50,29.68
200769.50,629865.50,29.57
200770.50,629865.50,29.23
200771.50,629865.50,29.54
200772.50,629865.50,29.21
200773.50,629865.50,29.42
200774.50,629865.50,29.29
200775.50,629865.50,29.27
200776.50,629865.50,29.32
200777.50,629865.50,29.23
200778.50,629865.50,29.31
200779.50,629865.50,29.35
200780.50,629865.50,30.01
200781.50,629865.50,29.96
200782.50,629865.50,29.06
200783.50,629865.50,29.41
200784.50,629865.50,36.10
200786.50,629865.50,38.70
200787.50,629865.50,38.74
200788.50,629865.50,39.08
200789.50,629865.50,41.48
200800.50,629865.50,29.84
200802.50,629865.50,29.83
200803.50,629865.50,29.72
200804.50,629865.50,29.46
200670.50,629864.50,27.65
200671.50,629864.50,27.64
200672.50,629864.50,27.46
200673.50,629864.50,27.52
200674.50,629864.50,26.82
200675.50,629864.50,27.42
200676.50,629864.50,27.39
200677.50,629864.50,27.43
200678.50,629864.50,27.54
200679.50,629864.50,27.56
200680.50,629864.50,27.65
200681.50,629864.50,28.46
200682.50,629864.50,28.73
200683.50,629864.50,27.70
200687.50,629864.50,27.72
200689.50,629864.50,27.78
200690.50,629864.50,36.40
200693.50,629864.50,29.05
200694.50,629864.50,28.82
200696.50,629864.50,29.28
200697.50,629864.50,29.34
200698.50,629864.50,30.06
200699.50,629864.50,30.55
200700.50,629864.50,29.77
200701.50,629864.50,28.32
200703.50,629864.50,30.33
200704.50,629864.50,28.75
200705.50,629864.50,28.45
200706.50,629864.50,28.38
200707.50,629864.50,28.43
200708.50,629864.50,28.50
200709.50,629864.50,28.34
200710.50,629864.50,28.50
200711.50,629864.50,28.55
200712.50,629864.50,28.49
200713.50,629864.50,28.60
200714.50,629864.50,28.59
200715.50,629864.50,28.59
200716.50,629864.50,28.56
200717.50,629864.50,28.48
200718.50,629864.50,28.55
200719.50,629864.50,28.55
200720.50,629864.50,28.58
200721.50,629864.50,28.52
200722.50,629864.50,28.56
200723.50,629864.50,28.60
200724.50,629864.50,28.59
200725.50,629864.50,28.85
200727.50,629864.50,20.25
200728.50,629864.50,41.03
200730.50,629864.50,43.24
200731.50,629864.50,43.65
200732.50,629864.50,43.55
200733.50,629864.50,44.35
200734.50,629864.50,44.56
200735.50,629864.50,45.32
200736.50,629864.50,46.15
200737.50,629864.50,46.53
200740.50,629864.50,48.91
200741.50,629864.50,48.80
200742.50,629864.50,48.23
200743.50,629864.50,47.68
200744.50,629864.50,47.24
200745.50,629864.50,48.32
200746.50,629864.50,45.50
200747.50,629864.50,44.92
200748.50,629864.50,44.68
200749.50,629864.50,43.65
200750.50,629864.50,43.46
200751.50,629864.50,42.73
200752.50,629864.50,41.59
200753.50,629864.50,41.66
200754.50,629864.50,29.09
200755.50,629864.50,29.19
200757.50,629864.50,29.26
200758.50,629864.50,29.33
200759.50,629864.50,29.89
200760.50,629864.50,29.88
200761.50,629864.50,29.84
200762.50,629864.50,29.83
200763.50,629864.50,29.77
200764.50,629864.50,29.79
200765.50,629864.50,29.81
200766.50,629864.50,29.68
200767.50,629864.50,29.56
200768.50,629864.50,29.35
200769.50,629864.50,29.55
200770.50,629864.50,29.30
200771.50,629864.50,29.49
200772.50,629864.50,29.39
200773.50,629864.50,29.38
200774.50,629864.50,29.28
200775.50,629864.50,29.24
200776.50,629864.50,28.95
200777.50,629864.50,29.31
200778.50,629864.50,29.31
200779.50,629864.50,30.12
200780.50,629864.50,29.84
200781.50,629864.50,30.09
200782.50,629864.50,29.37
200783.50,629864.50,29.46
200784.50,629864.50,29.67
200785.50,629864.50,29.43
200786.50,629864.50,29.66
200787.50,629864.50,38.48
200788.50,629864.50,39.16
200789.50,629864.50,39.98
200790.50,629864.50,40.84
200800.50,629864.50,29.74
200802.50,629864.50,29.82
200670.50,629863.50,28.20
200671.50,629863.50,27.58
200672.50,629863.50,27.06
200673.50,629863.50,27.38
200674.50,629863.50,27.32
200675.50,629863.50,27.34
200677.50,629863.50,27.48
200679.50,629863.50,27.56
200680.50,629863.50,28.46
200681.50,629863.50,28.78
200683.50,629863.50,27.75
200684.50,629863.50,27.78
200693.50,629863.50,28.03
200694.50,629863.50,28.15
200695.50,629863.50,29.25
200696.50,629863.50,29.24
200698.50,629863.50,30.87
200699.50,629863.50,30.09
200700.50,629863.50,30.66
200701.50,629863.50,29.03
200702.50,629863.50,28.34
200703.50,629863.50,28.33
200704.50,629863.50,30.45
200705.50,629863.50,28.37
200706.50,629863.50,28.42
200707.50,629863.50,28.44
200708.50,629863.50,28.44
200709.50,629863.50,28.42
200710.50,629863.50,28.47
200711.50,629863.50,28.53
200712.50,629863.50,28.58
200713.50,629863.50,28.63
200714.50,629863.50,28.55
200715.50,629863.50,28.64
200716.50,629863.50,28.60
200717.50,629863.50,28.36
200718.50,629863.50,28.53
200719.50,629863.50,28.55
200720.50,629863.50,28.48
200721.50,629863.50,28.55
200722.50,629863.50,28.57
200723.50,629863.50,28.60
200724.50,629863.50,28.60
200726.50,629863.50,28.85
200729.50,629863.50,30.39
200730.50,629863.50,41.39
200733.50,629863.50,43.33
200734.50,629863.50,44.16
200735.50,629863.50,44.56
200736.50,629863.50,45.30
200737.50,629863.50,46.16
200738.50,629863.50,46.54
200739.50,629863.50,47.93
200740.50,629863.50,48.11
200741.50,629863.50,49.01
200742.50,629863.50,49.24
200743.50,629863.50,46.51
200744.50,629863.50,48.09
200745.50,629863.50,48.45
200746.50,629863.50,46.35
200747.50,629863.50,45.73
200748.50,629863.50,44.94
200749.50,629863.50,44.77
200750.50,629863.50,43.98
200751.50,629863.50,43.69
200753.50,629863.50,41.74
200754.50,629863.50,41.25
200755.50,629863.50,29.18
200756.50,629863.50,29.15
200757.50,629863.50,29.26
200758.50,629863.50,29.33
200759.50,629863.50,29.56
200760.50,629863.50,29.72
200761.50,629863.50,29.87
200762.50,629863.50,29.78
200763.50,629863.50,29.69
200764.50,629863.50,29.72
200765.50,629863.50,29.53
200766.50,629863.50,29.63
200767.50,629863.50,29.37
200768.50,629863.50,29.50
200769.50,629863.50,29.13
200770.50,629863.50,29.34
200771.50,629863.50,29.40
200772.50,629863.50,29.30
200773.50,629863.50,29.24
200774.50,629863.50,29.26
200775.50,629863.50,29.24
200776.50,629863.50,29.15
200777.50,629863.50,29.30
200778.50,629863.50,29.19
200779.50,629863.50,30.76
200780.50,629863.50,30.69
200781.50,629863.50,29.38
200782.50,629863.50,29.42
200783.50,629863.50,30.37
200784.50,629863.50,30.20
200785.50,629863.50,29.63
200786.50,629863.50,29.62
200787.50,629863.50,29.60
200788.50,629863.50,38.69
200797.50,629863.50,29.78
200798.50,629863.50,29.79
200800.50,629863.50,29.70
200802.50,629863.50,29.66
200670.50,629862.50,27.42
200671.50,629862.50,27.44
200672.50,629862.50,27.63
200673.50,629862.50,27.38
200674.50,629862.50,27.30
200675.50,629862.50,27.18
200676.50,629862.50,27.44
200678.50,629862.50,27.38
200679.50,629862.50,27.69
200682.50,629862.50,27.75
200683.50,629862.50,27.77
200684.50,629862.50,27.71
200685.50,629862.50,27.84
200691.50,629862.50,27.94
200692.50,629862.50,28.05
200694.50,629862.50,29.04
200695.50,629862.50,29.08
200697.50,629862.50,29.91
200698.50,629862.50,31.10
200699.50,629862.50,30.93
200700.50,629862.50,30.94
200701.50,629862.50,30.92
200702.50,629862.50,31.25
200703.50,629862.50,31.25
200705.50,629862.50,29.25
200706.50,629862.50,28.41
200707.50,629862.50,28.39
200708.50,629862.50,28.44
200709.50,629862.50,28.40
200710.50,629862.50,28.41
200711.50,629862.50,28.55
200712.50,629862.50,28.50
200713.50,629862.50,28.55
200714.50,629862.50,28.60
200715.50,629862.50,28.54
200716.50,629862.50,28.57
200717.50,629862.50,28.25
200718.50,629862.50,28.51
200719.50,629862.50,28.52
200720.50,629862.50,28.49
200721.50,629862.50,28.57
200722.50,629862.50,28.57
200723.50,629862.50,28.42
200724.50,629862.50,28.59
200725.50,629862.50,28.33
200727.50,629862.50,28.69
200730.50,629862.50,40.97
200732.50,629862.50,42.29
200733.50,629862.50,42.74
200734.50,629862.50,43.34
200735.50,629862.50,43.74
200736.50,629862.50,44.56
200737.50,629862.50,45.11
200738.50,629862.50,46.17
200739.50,629862.50,46.58
200743.50,629862.50,49.68
200744.50,629862.50,48.86
200745.50,629862.50,48.09
200746.50,629862.50,47.14
200747.50,629862.50,46.35
200748.50,629862.50,45.77
200749.50,629862.50,45.15
200750.50,629862.50,44.79
200751.50,629862.50,43.70
200752.50,629862.50,43.83
200755.50,629862.50,41.31
200756.50,629862.50,29.19
200757.50,629862.50,29.21
200758.50,629862.50,29.22
200759.50,629862.50,29.10
200760.50,629862.50,29.27
200761.50,629862.50,29.66
200762.50,629862.50,29.72
200763.50,629862.50,29.74
200764.50,629862.50,29.64
200765.50,629862.50,29.59
200766.50,629862.50,29.64
200767.50,629862.50,29.57
200768.50,629862.50,29.45
200769.50,629862.50,29.42
200770.50,629862.50,29.31
200771.50,629862.50,29.29
200772.50,629862.50,29.18
200773.50,629862.50,29.29
200774.50,629862.50,29.15
200775.50,629862.50,29.25
200776.50,629862.50,29.28
200777.50,629862.50,29.28
200778.50,629862.50,29.26
200779.50,629862.50,29.31
200782.50,629862.50,30.51
200784.50,629862.50,29.66
200785.50,629862.50,29.59
200786.50,629862.50,29.61
200787.50,629862.50,29.64
200788.50,629862.50,37.81
200790.50,629862.50,29.67
200791.50,629862.50,29.69
200792.50,629862.50,29.69
200793.50,629862.50,29.92
200799.50,629862.50,29.83
200800.50,629862.50,29.83
200801.50,629862.50,29.90
200802.50,629862.50,29.88
200803.50,629862.50,29.86
200804.50,629862.50,33.71
200673.50,629861.50,27.32
200674.50,629861.50,27.40
200675.50,629861.50,27.48
200682.50,629861.50,27.75
200683.50,629861.50,27.84
200694.50,629861.50,31.38
200698.50,629861.50,30.90
200699.50,629861.50,31.18
200700.50,629861.50,31.39
200701.50,629861.50,31.11
200702.50,629861.50,31.38
200703.50,629861.50,31.07
200704.50,629861.50,31.21
200705.50,629861.50,31.15
200706.50,629861.50,29.58
200707.50,629861.50,28.30
200708.50,629861.50,28.41
200709.50,629861.50,28.44
200710.50,629861.50,28.45
200711.50,629861.50,28.53
200712.50,629861.50,28.52
200713.50,629861.50,28.60
200714.50,629861.50,28.57
200715.50,629861.50,28.57
200716.50,629861.50,28.54
200717.50,629861.50,28.73
200718.50,629861.50,28.64
200719.50,629861.50,28.64
200720.50,629861.50,28.58
200721.50,629861.50,28.48
200722.50,629861.50,28.49
200723.50,629861.50,28.56
200724.50,629861.50,28.59
200725.50,629861.50,25.82
200726.50,629861.50,28.45
200727.50,629861.50,28.54
200728.50,629861.50,28.68
200732.50,629861.50,41.29
200733.50,629861.50,42.15
200735.50,629861.50,43.60
200736.50,629861.50,43.66
200737.50,629861.50,44.75
200738.50,629861.50,45.19
200739.50,629861.50,46.13
200740.50,629861.50,46.91
200741.50,629861.50,48.00
200742.50,629861.50,48.01
200743.50,629861.50,46.07
200744.50,629861.50,49.63
200745.50,629861.50,48.65
200746.50,629861.50,48.10
200747.50,629861.50,47.07
200748.50,629861.50,46.31
200749.50,629861.50,45.70
200750.50,629861.50,45.42
200751.50,629861.50,44.75
200752.50,629861.50,43.96
200754.50,629861.50,42.66
200755.50,629861.50,41.83
200756.50,629861.50,41.70
200757.50,629861.50,29.25
200758.50,629861.50,29.17
200759.50,629861.50,29.21
200760.50,629861.50,29.31
200761.50,629861.50,29.54
200762.50,629861.50,29.55
200763.50,629861.50,29.54
200764.50,629861.50,29.52
200765.50,629861.50,29.45
200766.50,629861.50,29.40
200767.50,629861.50,29.52
200768.50,629861.50,29.35
200769.50,629861.50,29.33
200770.50,629861.50,29.28
200771.50,629861.50,29.17
200772.50,629861.50,29.19
200773.50,629861.50,29.26
200774.50,629861.50,29.22
200775.50,629861.50,29.31
200776.50,629861.50,29.44
200785.50,629861.50,29.54
200786.50,629861.50,29.62
200787.50,629861.50,29.67
200788.50,629861.50,29.63
200789.50,629861.50,37.87
200795.50,629861.50,29.74
200800.50,629861.50,30.03
200802.50,629861.50,29.94
200803.50,629861.50,30.08
200690.50,629860.50,38.46
200695.50,629860.50,32.32
200698.50,629860.50,32.40
200699.50,629860.50,31.98
200700.50,629860.50,32.08
200701.50,629860.50,31.58
200702.50,629860.50,31.27
200703.50,629860.50,31.35
200704.50,629860.50,31.66
200705.50,629860.50,31.02
200707.50,629860.50,30.54
200708.50,629860.50,28.41
200709.50,629860.50,28.47
200710.50,629860.50,28.42
200711.50,629860.50,28.52
200712.50,629860.50,28.53
200713.50,629860.50,28.56
200714.50,629860.50,28.62
200715.50,629860.50,28.60
200716.50,629860.50,28.57
200717.50,629860.50,28.60
200718.50,629860.50,28.59
200719.50,629860.50,28.58
200720.50,629860.50,28.55
200721.50,629860.50,28.54
200722.50,629860.50,28.55
200723.50,629860.50,28.49
200724.50,629860.50,28.52
200725.50,629860.50,28.56
200726.50,629860.50,28.59
200727.50,629860.50,28.58
200728.50,629860.50,28.57
200729.50,629860.50,28.69
200732.50,629860.50,28.72
200733.50,629860.50,30.00
200734.50,629860.50,38.28
200735.50,629860.50,43.72
200736.50,629860.50,43.62
200737.50,629860.50,43.80
200738.50,629860.50,44.61
200739.50,629860.50,45.41
200740.50,629860.50,45.78
200741.50,629860.50,46.54
200743.50,629860.50,47.76
200744.50,629860.50,48.97
200746.50,629860.50,48.51
200747.50,629860.50,48.23
200748.50,629860.50,47.75
200749.50,629860.50,48.14
200750.50,629860.50,46.26
200752.50,629860.50,45.37
200753.50,629860.50,44.23
200754.50,629860.50,43.62
200756.50,629860.50,41.68
200757.50,629860.50,41.69
200758.50,629860.50,29.28
200759.50,629860.50,29.26
200760.50,629860.50,29.27
200761.50,629860.50,29.24
200762.50,629860.50,29.29
200763.50,629860.50,29.52
200764.50,629860.50,29.55
200765.50,629860.50,29.52
200766.50,629860.50,29.48
200767.50,629860.50,29.34
200768.50,629860.50,29.28
200769.50,629860.50,29.28
200770.50,629860.50,29.16
200771.50,629860.50,29.10
200772.50,629860.50,29.08
200773.50,629860.50,29.20
200775.50,629860.50,29.12
200785.50,629860.50,29.63
200786.50,629860.50,29.54
200787.50,629860.50,29.66
200788.50,629860.50,29.64
200789.50,629860.50,29.61
200790.50,629860.50,29.87
200791.50,629860.50,29.73
200792.50,629860.50,29.78
200793.50,629860.50,29.69
200794.50,629860.50,29.78
200795.50,629860.50,29.75
200799.50,629860.50,29.96
200800.50,629860.50,29.76
200801.50,629860.50,30.05
200802.50,629860.50,29.95
200803.50,629860.50,30.01
200694.50,629859.50,31.79
200698.50,629859.50,32.34
200699.50,629859.50,32.42
200700.50,629859.50,31.96
200701.50,629859.50,32.06
200704.50,629859.50,31.52
200705.50,629859.50,31.99
200707.50,629859.50,30.22
200708.50,629859.50,31.50
200709.50,629859.50,28.50
200710.50,629859.50,28.47
200711.50,629859.50,28.51
200712.50,629859.50,28.49
200713.50,629859.50,28.56
200714.50,629859.50,28.55
200715.50,629859.50,28.55
200716.50,629859.50,28.57
200717.50,629859.50,28.58
200718.50,629859.50,28.58
200719.50,629859.50,28.57
200720.50,629859.50,28.63
200721.50,629859.50,28.60
200722.50,629859.50,28.53
200723.50,629859.50,28.51
200724.50,629859.50,28.52
200725.50,629859.50,28.52
200726.50,629859.50,28.54
200727.50,629859.50,28.52
200728.50,629859.50,28.50
200729.50,629859.50,28.50
200730.50,629859.50,28.67
200732.50,629859.50,28.76
200733.50,629859.50,30.00
200734.50,629859.50,28.86
200735.50,629859.50,41.95
200737.50,629859.50,21.26
200738.50,629859.50,43.99
200739.50,629859.50,44.39
200740.50,629859.50,45.23
200741.50,629859.50,45.63
200746.50,629859.50,49.20
200747.50,629859.50,48.91
200748.50,629859.50,48.12
200749.50,629859.50,47.95
200750.50,629859.50,47.42
200751.50,629859.50,47.84
200752.50,629859.50,45.52
200753.50,629859.50,45.07
200754.50,629859.50,43.85
200755.50,629859.50,43.67
200756.50,629859.50,43.71
200757.50,629859.50,43.59
200758.50,629859.50,41.58
200759.50,629859.50,29.23
200760.50,629859.50,29.28
200761.50,629859.50,29.30
200763.50,629859.50,29.30
200764.50,629859.50,29.54
200765.50,629859.50,29.49
200766.50,629859.50,29.37
200767.50,629859.50,29.33
200768.50,629859.50,29.25
200769.50,629859.50,29.17
200770.50,629859.50,28.91
200771.50,629859.50,29.15
200772.50,629859.50,29.05
200773.50,629859.50,29.26
200786.50,629859.50,29.74
200787.50,629859.50,29.61
200788.50,629859.50,29.69
200789.50,629859.50,29.69
200791.50,629859.50,29.78
200793.50,629859.50,29.71
200799.50,629859.50,29.68
200800.50,629859.50,29.86
200801.50,629859.50,30.08
200802.50,629859.50,30.17
200803.50,629859.50,30.18
200804.50,629859.50,30.31
200805.50,629859.50,33.95
200698.50,629858.50,32.14
200699.50,629858.50,32.75
200700.50,629858.50,32.10
200701.50,629858.50,31.97
200702.50,629858.50,31.49
200705.50,629858.50,31.13
200706.50,629858.50,30.84
200707.50,629858.50,30.12
200708.50,629858.50,30.34
200710.50,629858.50,28.76
200711.50,629858.50,28.42
200712.50,629858.50,28.47
200713.50,629858.50,28.41
200714.50,629858.50,28.53
200715.50,629858.50,28.49
200716.50,629858.50,28.57
200717.50,629858.50,28.55
200718.50,629858.50,28.53
200719.50,629858.50,28.59
200720.50,629858.50,28.58
200721.50,629858.50,28.56
200722.50,629858.50,28.58
200723.50,629858.50,28.52
200724.50,629858.50,28.49
200725.50,629858.50,28.45
200726.50,629858.50,28.53
200727.50,629858.50,28.61
200728.50,629858.50,28.46
200730.50,629858.50,28.47
200731.50,629858.50,28.62
200732.50,629858.50,29.01
200734.50,629858.50,28.80
200735.50,629858.50,41.19
200736.50,629858.50,42.14
200737.50,629858.50,42.46
200738.50,629858.50,43.86
200739.50,629858.50,43.66
200740.50,629858.50,44.77
200741.50,629858.50,45.16
200742.50,629858.50,45.70
200743.50,629858.50,46.57
200744.50,629858.50,47.59
200745.50,629858.50,48.01
200746.50,629858.50,48.60
200747.50,629858.50,49.70
200748.50,629858.50,48.47
200749.50,629858.50,47.70
200750.50,629858.50,47.64
200751.50,629858.50,47.35
200752.50,629858.50,46.33
200753.50,629858.50,45.68
200755.50,629858.50,44.01
200756.50,629858.50,43.79
200758.50,629858.50,42.52
200759.50,629858.50,41.61
200760.50,629858.50,29.32
200761.50,629858.50,29.16
200763.50,629858.50,29.21
200764.50,629858.50,29.26
200765.50,629858.50,29.28
200766.50,629858.50,29.35
200767.50,629858.50,29.22
200768.50,629858.50,29.18
200769.50,629858.50,29.13
200770.50,629858.50,29.17
200771.50,629858.50,29.12
200772.50,629858.50,29.26
200773.50,629858.50,29.28
200774.50,629858.50,37.81
200782.50,629858.50,34.42
200786.50,629858.50,29.64
200787.50,629858.50,29.65
200788.50,629858.50,29.68
200789.50,629858.50,29.67
200790.50,629858.50,29.74
200791.50,629858.50,29.67
200794.50,629858.50,29.74
200798.50,629858.50,29.72
200799.50,629858.50,29.91
200800.50,629858.50,29.97
200801.50,629858.50,29.87
200802.50,629858.50,30.38
200803.50,629858.50,30.19
200804.50,629858.50,30.05
200805.50,629858.50,32.49
200806.50,629858.50,34.62
200695.50,629857.50,34.01
200697.50,629857.50,36.93
200698.50,629857.50,36.74
200699.50,629857.50,32.95
200700.50,629857.50,32.78
200701.50,629857.50,32.93
200702.50,629857.50,33.01
200703.50,629857.50,32.03
200704.50,629857.50,31.92
200705.50,629857.50,31.49
200706.50,629857.50,30.52
200707.50,629857.50,29.49
200709.50,629857.50,28.93
200710.50,629857.50,31.72
200711.50,629857.50,29.72
200712.50,629857.50,28.49
200713.50,629857.50,28.31
200714.50,629857.50,28.41
200715.50,629857.50,28.50
200716.50,629857.50,28.27
200717.50,629857.50,28.34
200718.50,629857.50,28.58
200719.50,629857.50,28.60
200720.50,629857.50,28.60
200721.50,629857.50,28.62
200722.50,629857.50,28.54
200723.50,629857.50,28.58
200724.50,629857.50,28.56
200725.50,629857.50,28.39
200726.50,629857.50,28.62
200727.50,629857.50,28.56
200728.50,629857.50,25.32
200729.50,629857.50,28.55
200730.50,629857.50,28.56
200731.50,629857.50,28.39
200732.50,629857.50,28.75
200734.50,629857.50,28.30
200735.50,629857.50,28.92
200736.50,629857.50,32.17
200737.50,629857.50,42.42
200739.50,629857.50,43.70
200740.50,629857.50,43.44
200741.50,629857.50,44.26
200742.50,629857.50,45.01
200743.50,629857.50,45.91
200744.50,629857.50,46.42
200745.50,629857.50,47.41
200747.50,629857.50,48.83
200748.50,629857.50,49.51
200749.50,629857.50,48.78
200750.50,629857.50,48.11
200751.50,629857.50,47.72
200753.50,629857.50,46.61
200754.50,629857.50,45.93
200755.50,629857.50,45.28
200756.50,629857.50,44.07
200757.50,629857.50,43.61
200758.50,629857.50,42.98
200759.50,629857.50,42.31
200760.50,629857.50,41.62
200761.50,629857.50,29.29
200762.50,629857.50,29.18
200763.50,629857.50,29.33
200764.50,629857.50,29.18
200765.50,629857.50,29.26
200767.50,629857.50,29.11
200768.50,629857.50,29.13
200770.50,629857.50,29.19
200771.50,629857.50,29.19
200772.50,629857.50,29.16
200773.50,629857.50,29.17
200777.50,629857.50,39.10
200785.50,629857.50,29.46
200786.50,629857.50,29.58
200787.50,629857.50,29.67
200788.50,629857.50,29.62
200789.50,629857.50,29.66
200790.50,629857.50,29.69
200797.50,629857.50,29.69
200798.50,629857.50,29.72
200799.50,629857.50,29.90
200800.50,629857.50,30.28
200801.50,629857.50,30.29
200802.50,629857.50,30.30
200803.50,629857.50,30.28
200804.50,629857.50,30.31
200805.50,629857.50,30.40
200806.50,629857.50,33.46
200807.50,629857.50,33.33
200697.50,629856.50,37.14
200698.50,629856.50,36.68
200699.50,629856.50,36.55
200700.50,629856.50,35.96
200703.50,629856.50,31.93
200704.50,629856.50,31.81
200705.50,629856.50,31.24
200706.50,629856.50,30.33
200707.50,629856.50,30.55
200708.50,629856.50,28.65
200709.50,629856.50,28.87
200710.50,629856.50,28.43
200711.50,629856.50,30.15
200712.50,629856.50,28.49
200713.50,629856.50,27.84
200714.50,629856.50,28.48
200715.50,629856.50,28.43
200716.50,629856.50,28.43
200717.50,629856.50,28.43
200718.50,629856.50,28.54
200719.50,629856.50,28.59
200720.50,629856.50,28.62
200721.50,629856.50,28.62
200722.50,629856.50,28.60
200723.50,629856.50,28.57
200724.50,629856.50,28.57
200725.50,629856.50,28.58
200726.50,629856.50,28.58
200727.50,629856.50,29.50
200728.50,629856.50,28.98
200729.50,629856.50,28.57
200730.50,629856.50,28.58
200731.50,629856.50,28.60
200732.50,629856.50,28.58
200734.50,629856.50,29.12
200735.50,629856.50,28.95
200736.50,629856.50,28.91
200737.50,629856.50,32.18
200738.50,629856.50,41.52
200740.50,629856.50,43.49
200741.50,629856.50,44.03
200742.50,629856.50,44.41
200743.50,629856.50,46.35
200744.50,629856.50,45.57
200745.50,629856.50,46.75
200746.50,629856.50,47.58
200747.50,629856.50,47.86
200750.50,629856.50,45.19
200751.50,629856.50,48.20
200753.50,629856.50,46.96
200754.50,629856.50,46.40
200755.50,629856.50,45.78
200756.50,629856.50,44.93
200757.50,629856.50,44.20
200758.50,629856.50,43.96
200762.50,629856.50,29.12
200763.50,629856.50,29.14
200764.50,629856.50,29.23
200765.50,629856.50,29.22
200766.50,629856.50,29.08
200767.50,629856.50,29.06
200769.50,629856.50,29.19
200770.50,629856.50,29.12
200771.50,629856.50,29.07
200772.50,629856.50,29.16
200773.50,629856.50,29.22
200786.50,629856.50,29.62
200787.50,629856.50,29.60
200788.50,629856.50,29.61
200791.50,629856.50,29.69
200792.50,629856.50,29.67
200795.50,629856.50,29.60
200796.50,629856.50,29.70
200797.50,629856.50,29.93
200798.50,629856.50,29.88
200799.50,629856.50,30.23
200800.50,629856.50,30.21
200801.50,629856.50,30.28
200802.50,629856.50,30.36
200803.50,629856.50,30.48
200804.50,629856.50,30.46
200805.50,629856.50,30.51
200806.50,629856.50,30.64
200807.50,629856.50,33.27
200690.50,629855.50,38.50
200692.50,629855.50,38.01
200697.50,629855.50,37.21
200700.50,629855.50,38.35
200701.50,629855.50,37.04
200704.50,629855.50,31.49
200705.50,629855.50,31.04
200706.50,629855.50,31.00
200707.50,629855.50,29.75
200708.50,629855.50,28.78
200709.50,629855.50,28.59
200710.50,629855.50,28.79
200712.50,629855.50,32.22
200713.50,629855.50,28.57
200714.50,629855.50,28.59
200715.50,629855.50,28.44
200716.50,629855.50,28.45
200717.50,629855.50,28.33
200718.50,629855.50,28.50
200719.50,629855.50,28.57
200720.50,629855.50,28.57
200721.50,629855.50,28.54
200722.50,629855.50,28.45
200723.50,629855.50,28.58
200724.50,629855.50,28.53
200725.50,629855.50,28.52
200726.50,629855.50,28.48
200727.50,629855.50,27.82
200728.50,629855.50,28.59
200729.50,629855.50,28.52
200730.50,629855.50,28.47
200731.50,629855.50,28.42
200732.50,629855.50,28.62
200733.50,629855.50,28.47
200734.50,629855.50,28.64
200735.50,629855.50,29.02
200736.50,629855.50,28.89
200737.50,629855.50,28.99
200738.50,629855.50,21.08
200739.50,629855.50,29.17
200740.50,629855.50,43.60
200741.50,629855.50,42.83
200742.50,629855.50,43.43
200743.50,629855.50,44.55
200744.50,629855.50,44.80
200745.50,629855.50,46.00
200746.50,629855.50,46.41
200748.50,629855.50,44.91
200751.50,629855.50,49.10
200752.50,629855.50,48.58
200753.50,629855.50,48.15
200754.50,629855.50,46.73
200755.50,629855.50,46.02
200756.50,629855.50,45.82
200757.50,629855.50,45.72
200758.50,629855.50,44.72
200759.50,629855.50,43.64
200760.50,629855.50,42.10
200761.50,629855.50,29.63
200762.50,629855.50,29.10
200763.50,629855.50,29.22
200764.50,629855.50,29.19
200765.50,629855.50,29.20
200766.50,629855.50,29.06
200767.50,629855.50,29.10
200768.50,629855.50,29.01
200769.50,629855.50,29.16
200770.50,629855.50,29.14
200771.50,629855.50,29.07
200772.50,629855.50,29.16
